עמודה1,Pub. Date,כותר,מחבר,Title,Author,מקום דפוס,שנת דפוס,Pub. Place,עמודה2
16272,,פרי דוד - חידושים,"רבינוביץ, יוסף אהרן בן דוד דב",Pri Dovid 1,Yosef Aharon ben Dovid Dovid Rabinowitz,ווארשא,תרמד - תרן,Warsaw,
16319,,פרי דוד - דרושים,"רבינוביץ, יוסף אהרן בן דוד דב",Pri Dovid 2,Yosef Aharon ben Dovid Dovid Rabinowitz,ווארשא,תרמד - תרן,Warsaw,
17679,,עט ספוד,"וכמן, שלום",,,ווארשא,,,
24619,,אמתת הקבלה,"יעבץ, יוסף בן צבי, הלוי",,,ווארשא,,,
24752,,אור ישראל - חלק א,"ינובסקי, ישראל יצחק בן אליהו",,,ווארשא,,,
24753,,אור ישראל - חלק ב,"ינובסקי, ישראל יצחק בן אליהו",,,ווארשא,,,
25523,,חידושי תורה,"בורנשטין, אברהם יהושע השל",,,ווארשא,,,
25888,,יצירה,,,,ווארשא,,,
26362,,מדייק הרשי,"גוטפריינד, ישראל מנחם מענדיל מקיעלץ",,,ווארשא,תרצח,,
26398,,מדרש פליאה החדש - עם ביאור חידוד ופלפול,"ילין, אברהם יהודה שלום",,,ווארשא,,,
27428,,סדר עבודת יום הכפורים,"גפנר, יששכר אברהם",,,ווארשא,,,
27768,,פסקי הלכות מריקאנטי,"רקנטי, מנחם בן בנימין",,,ווארשא,,,
28079,,קצור כללי העבודה,"הילף, משה שמואל",,,ווארשא,,,
28425,,שם עולם - חלק א,"כהן, ישראל מאיר, 1838-1933",,,ווארשא,תרצח,,
28426,,שם עולם - חלק ב,"כהן, ישראל מאיר, 1838-1933",,,ווארשא,תרצח,,
29261,,אונזערע הייליגע לידער,"הילף, משה שמואל",,,ווארשא,,,
29309,,אלע וואונדערליכע מעשיות פון אליהו,,,,ווארשא,,,
29368,,באר מים חיים,"טירר, חיים בן שלמה, נפ’ 1814",,,ווארשא,תרצח,,
29531,,חומש פאלקלאר-חלק שלישי,"זלוטניק, ישעיה",,,ווארשא,תרצח,,
29532,,חומש פאלקלאר-חלק שני,"זלוטניק, ישעיה",,,ווארשא,תרצח,,
29537,,חכמה ומוסר,"הילף, משה שמואל",,,ווארשא,,,
29679,,תורה קוואל-ספר במדבר,"פרידמן, אלכסנדר זושא, 1897-1943",,,ווארשא,תרצח,,
29680,,תורה קוואל-ספר בראשית,"פרידמן, אלכסנדר זושא, 1897-1943",,,ווארשא,תרצח,,
29681,,תורה קוואל-ספר ויקרא,"פרידמן, אלכסנדר זושא, 1897-1943",,,ווארשא,תרצח,,
29682,,תורה קוואל-ספר שמות,"פרידמן, אלכסנדר זושא, 1897-1943",,,ווארשא,תרצח,,
30021,,פרקים מתולדות היהודים בטשורטקוב,"זוננשיין, אפרים ד""ר",,,ווארשא,תרצח,,
30424,,חידושי חתם סופר,"סופר, משה בן שמואל, 1762-1839",,,ווארשא,תרצח,,
30488,,כוכב מיעקב,"גרינברג, יעקב סנדר",,,ווארשא,תרצח,,
30522,,"לבושי שרד - יו""ד","איבשיץ, דוד שלמה",,,ווארשא,,,
30985,,שערי ישר - חלק א,"שקופ, שמעון יהודה בן יצחק שמואל, 1859-1939",,,ווארשא,,,
30986,,שערי ישר - חלק ב,"שקופ, שמעון יהודה בן יצחק שמואל, 1859-1939",,,ווארשא,,,
31374,,אגרת דרבי יוחנן בן זכאי,יוחנן בן זכאי מיחס לו,,,ווארשא,,,
31379,,אהל יצחק השלם,"יצחק בן אליעזר, מארץ הגר, -1830",,,ווארשא,,,
31579,,דבק טוב,"אושנבורג, שמעון בן יצחק",,,ווארשא,,,
31595,,דברי מנחם,"סמיטיצקי, מנחם מנדל",,,ווארשא,תרצח,,
32141,,מרחבי יצחקי,"רביד, חיים יצחק",,,ווארשא,,,
32165,,נוראות אנשי מעשה,"שנקל, אלעזר בן יעקב, 1865-1940",,,ווארשא,,,
32430,,פענח רזא-חלק א,"יצחק בן יהודה, הלוי",,,ווארשא,,,
32431,,פענח רזא-חלק ב,"יצחק בן יהודה, הלוי",,,ווארשא,,,
32433,,פרדס,"אוקנו, זלמן בן אשר",,,ווארשא,,,
33545,,נשמת אדם,"דנציג, אברהם בן יחיאל מיכל, 1748-1820",,,ווארשא,,,
34538,,חבלי הנשמה ומוסר היהדות,"שפעטמאן, יהושע",,,ווארשא,תרצח,,
39813,,אבן ציון,"אפרתי, אליעזר בן בנציון",,,ווארשא,1866,,
39814,,אנשי שם - חלק א,"ברורמן, חיים",,,ווארשא,1892,,
39825,,יוחסין השלם,"זכות, אברהם בן שמואל",,,ווארשא,1876,,
39826,,יוסיפון,,,,ווארשא,1853,,
39833,,כנסת ישראל,"פין, שמואל יוסף בן יצחק איזיק, 1818-1890",,,ווארשא,1887,,
39836,,סדר הדורות - חלק א,"הלפרין, יחיאל בן שלמה, -1747",,,ווארשא,1878,,
39837,,סדר הדורות - חלק ג,"הלפרין, יחיאל בן שלמה, -1747",,,ווארשא,1882,,
39838,,סדר הדורות - חלק ב,"הלפרין, יחיאל בן שלמה, -1747",,,ווארשא,1882,,
39842,,תבנית היכל,יעקב יהודה ארי,,,ווארשא,1861,,
45931,,ספר הכוזרי,יהודה הלוי,,,ווארשא,תרם,,
54398,,תיקון גדול,יצחק בן שאול ראטהער,,,ווארשא,,,
20071,,אגרת הטיול,"חיים בן בצלאל, 1530-1588",,,ווארשא,,,
25950,,כונות,"לוריא, יצחק (האר""י), 1534-1572",,,ווארשא,,,
22353,1913,יהודים באונגאריא,"גרינולד, יקותיאל יהודה",,,וואץ,תרעג,,
37191,1913,היהודים באונגאריא,"גרינולד, יקותיאל יהודה",,,וואץ,תרעג,,
45644,1733,שחיטות ובדיקות - אהל ישראל,"ויל, יעקב בן יהודה",,,וואנזיבעק,תצג,,
38001,1733,משנת חכמים,"חגיז, משה בן ישראל יעקב, 1671-1738",,,וואנזיבעך,תצג,,
13073,1833,שחיטות ובדיקות - אהל ישראל,"ויל, יעקב בן יהודה",,,וואנזבעק,תקצג,,
12870,1820,שפתי כהן,"מרדכי, הכהן, מצפת",,,וואנזבעק,תקפ,,
27914,1738,צרור החיים,"חגיז, משה בן ישראל יעקב, 1671-1738",,,וואנזבעק,תצח,,
13283,1733,משנת חכמים,"חגיז, משה בן ישראל יעקב, 1671-1738",,,וואנזבעק,תצג,,
12968,1731,חידושי הלכות,"ברודא, אברהם בן שאול",,,וואנזבעק,תצא,,
13392,1731,ליקוטי מגדים - משלי,"יצחק איזיק בן אליהו, מקפוליה",,,וואנזבעק,תצא,,
37573,1731,ספר משלי - לקוטי מגדים,"יצחק איזיק בן אליהו, מקפוליה",,,וואנזבעק,תצא,,
17557,1730,זרע ברוך,"הורביץ, חיים אריה",,,וואנזבעק,תצ,,
17711,1730,פני יצחק,"יצחק איזיק בן אליהו, מקפוליה",,,וואנזבעק,תצ,,
38149,1730,פני יצחק,"יצחק איזיק בן אליהו, מקפוליה",,,וואנזבעק,תצ,,
35169,1729,זרע ברוך,"מנחם מנלי בן ברוך, -תק""ו",,,וואנזבעק,תפט,,
4375,1728,ברכת אליהו,אליהו,Birkas Eliyahu,Eliyahu ben Yakov,וואנזבעק,תפח,Weinzebach,
12882,1728,לחם שמים - זרעים מועד - בנין בית הבחירה,"עמדין, יעקב בן צבי (יעב""ץ) , 1698-1776",,,וואנזבעק,תפח,,
30710,1728,נחלת שמעוני-חלק א,"פיזר, שמעון בן יהודה ליב",,,וואנזבעק,תפח,,
30711,1728,נחלת שמעוני-חלק ב,"פיזר, שמעון בן יהודה ליב",,,וואנזבעק,תפח,,
17277,1727,בן המלך והנזיר,ישראל בר אברהם,,,וואנזבעק,תפז,,
33246,1727,חבצלת השרון,"אלשיך, משה בן חיים, 1520-1593",,,וואנזבעק,תפז,,
33337,1727,פרת יוסף,יוסף יסל בן דב בר,,,וואנזבעק,תפז,,
37895,1726,לקט הקמח,"חגיז, משה בן ישראל יעקב, 1671-1738",,,וואנזבעק,תפו,,
35338,1689,שפתי כהן,"מרדכי, הכהן, מצפת",,,וואנזבעק,תמט,,
10227,1914,"תל תלפיות - 1914 תרע""ד",,Tal Talpiot 1914,Tal Talpiot,וואיטצען,תרעד,,
6068,1913,מעשי למלך - חלק א,"זילברשטין, ישעיה, 1857-1930",Maasi laMelech Vol 1,"Zilberstein, Yeshaya",וואיטצען,תרעג,Weitzen,
10226,1913,"תל תלפיות - 1913 תרע""ג",,Tal Talpiot 1913,Tal Talpiot,וואיטצען,תרעג,,
10225,1912,"תל תלפיות - 1912 תרע""ב",,Tal Talpiot 1912,Tal Talpiot,וואיטצען,תרעב,,
4118,1911,מבשר צדק,"קצבורג, דוד צבי, 1856-193",Mevaśer tsedek,"Katzburg, David,",וואיטצען,תרעא,Weitzen,
10224,1911,"תל תלפיות - 1911 תרע""א",,Tal Talpiot 1911,Tal Talpiot,וואיטצען,תרעא,,
16280,1911,בית דוד,"שליסל, דוד",Bais Dovid,Dovid Shlisel,וואיטצען,תרעא,Vacz,
10223,1910,"תל תלפיות - 1910 תר""ע",,Tal Talpiot 1910,Tal Talpiot,וואיטצען,תרע,,
10222,1909,"תל תלפיות - 1909 תרס""ט",,Tal Talpiot 1909,Tal Talpiot,וואיטצען,תרסט,,
4436,1908,ויספר משה,"לנצ’יץ, שאול בן צבי הירש",Va-yesaper Mosheh,"Veksler, Mosheh ben Yiśrael,",וואיטצען,תרסח,Weitzen,
10221,1908,"תל תלפיות - 1908 תרס""ח",,Tal Talpiot 1908,Tal Talpiot,וואיטצען,תרסח,,
10220,1907,"תל תלפיות - 1907 תרס""ז",,Tal Talpiot 1907,Tal Talpiot,וואיטצען,תרסז,,
10219,1906,"תל תלפיות - 1906 תרס""ו",,Tal Talpiot 1906,Tal Talpiot,וואיטצען,תרסו,,
15893,1906,שאילת יעקב - חלק ב,"פרגר, יעקב, 1843-1918",She'ilos Yaakov- Vol 2-Prager,Yaakov Prager,וואיטצען,תרסו,Vacz,
10218,1905,"תל תלפיות - 1905 תרס""ה",,Tal Talpiot 1905,Tal Talpiot,וואיטצען,תרסה,,
10217,1904,"תל תלפיות - 1904 תרס""ד",,Tal Talpiot 1904,Tal Talpiot,וואיטצען,תרסד,,
10216,1903,"תל תלפיות - 1903 תרס""ג",,Tal Talpiot 1903,Tal Talpiot,וואיטצען,תרסג,,
10215,1902,"תל תלפיות - 1902 תרס""ב",,Tal Talpiot 1902,Tal Talpiot,וואיטצען,תרסב,,
10214,1901,"תל תלפיות - 1901 תרס""א",,Tal Talpiot 1901,Tal Talpiot,וואיטצען,תרסא,,
10213,1900,"תל תלפיות - 1900 תר""ס",,Tal Talpiot 1900,Tal Talpiot,וואיטצען,תרס,,
10212,1899,"תל תלפיות - 1899 תרנ""ט",,Tal Talpiot 1899,Tal Talpiot,וואיטצען,תרנט,,
10211,1898,"תל תלפיות - 1898 תרנ""ח",,Tal Talpiot 1898,Tal Talpiot,וואיטצען,תרנח,,
10210,1897,"תל תלפיות - 1897 תרנ""ז",,Tal Talpiot 1897,Tal Talpiot,וואיטצען,תרנז,,
10209,1896,"תל תלפיות - 1896 תרנ""ו",,Tal Talpiot 1896,Tal Talpiot,וואיטצען,תרנו,,
10208,1895,"תל תלפיות - 1895 תרנ""ה",,Tal Talpiot 1895,Tal Talpiot,וואיטצען,תרנה,,
50992,1892,"תל תלפיות - 1909 תרס""ט",תל תלפיות,,,וואיטצען,5652,,
10207,,"תל תלפיות - 1892-1893 תרנ""ב-תרנ""ג",,Tal Talpiot 1892,Tal Talpiot,וואיטצען,תרנב - תרנג,,
25478,1912,חבל נחלה - חלק ב,"פרידמן, נחמיה בן ישראל",,,וואטש,תרעב,,
25477,1910,חבל נחלה - חלק א,"פרידמן, נחמיה בן ישראל",,,וואטש,תרע,,
28900,1908,שערי המעלות,"בלוך, משה אריה",,,וואטש,תרסח,,
36041,1682,אמונת שמואל,"קידנובר, אהרן שמואל בן ישראל, 1614-1676",,,ובנקבורט דמיין,תמב,,
4399,1908,אלפי יהודה,"רוזנצויג, צבי יהודה",Alpei Yehudah,Tzvi Yehudah Rosentzweig,וארשא,תרסח,Warsaw,
14246,1898,שפת יתר,"אבן עזרא, אברהם בן מאיר, 1089-1164",Sfas Yasar,Even Ezra,וארשא,תרנח,Warsaw,
15885,1876,מלכיאל,מלכיאל חזקיה בן אברהם,Malkiel,Hezkiah bar Avraham,וארשא,תרלו,Warsaw,
27874,1875,צוואת הגאונים,"קספירובסקי, שלמה",,,וארשא,תרלה,,
16127,1729,צאן קדשים,"שור, אברהם חיים בן נפתלי צבי הירש",Tzon Kedoshim,Avraham Chaim Shoren,ואנזבאק,תפט,,
14811,1476,"רש""י על התורה","שלמה בן יצחק (רש""י), 1040-1105",Rashi al haTorah -Vadi Alchigara,Rashi,ואדי אלחגארא,רלו,,
8430,,הגדה של פסח עם תרגום לצ'כית,"וויינער, גוסטאב",Hagadah shel Pesach im Targum L'Chekis,"Weiner,Gustov",ו פראזע,תרנח 1898,,
8807,,הגדה של פסח עם תרגום לצ'כית,"וויינער, גוסטאב",Hagadah shel Pesach im Targum L'Chekis,"Weiner,Gustov",ו פראזע,תרצא 1931,,
42462,1818,מחצית השקל - חלק א,"קלין, שמואל בן נטע, 1724-1806",,,הרובשוב,תקעח,,
42463,1818,מחצית השקל - חלק ב,"קלין, שמואל בן נטע, 1724-1806",,,הרובשוב,תקעח,,
7354,1823,בית יעקב,יעקב בן יעקב משה לורברבוים,Bais Yaakov,Yaakov Lerbernbaum,הרובישוב,תקפג,Hrubieszow,
14718,1628,"סידור הנאו שפ""ח","רפלד, מאיר; תבורי, יוסף, 1942-",Siddur Henu 5388,Siddur,הענו,שפח,,
18337,1726,למען דעת כל עמי הארץ,"חגיז, משה בן ישראל יעקב, 1671-1738",,,הענא,תפו,,
17766,1718,קצור נחלת יעקב,"אשכנזי, יקותיאל לזי בן נחום",,,הענא,תעח,,
37517,1718,קיצור נחלת יעקב,"אשכנזי, יקותיאל לזי בן נחום",,,הענא,תעח,,
23813,1717,"חידושי מהרש""א","שמואל אליעזר בן יהודה אידלש, 1520-1631",,,הענא,תעז,,
38456,1717,"חידושי מהרש""א","שמואל אליעזר בן יהודה אידלש, 1520-1631",,,הענא,תעז,,
23876,1716,צרי היגון,"פלקירה, שם טוב בן יוסף",,,הענא,תעו,,
34115,1716,פלפולא חריפתא,"הלר, יום טוב ליפמן בן נתן, 1579-1654",,,הענא,תעו,,
34302,1715,נקודות הכסף,"כץ, שבתי בן מאיר (ש""ך), 1622-1663",,,הענא,תעה,,
12849,1693,פירוש אברבנאל - תורה,"אברבנאל, יצחק בן יהודה, 1437-1508",,,הענא,תנג,,
15871,1615,גדולת מרדכי - אגודת אזוב - חלק ב,ברוך בן דוד,Agudas Ezos – Gedulas Mordechai,Mordechai bar Avraham Megazin,הענא,שעה,?,
18257,1615,גדולת מרדכי - אגודת אזוב - חלק א,ברוך בן דוד,,,הענא,שעה,,
8957,1612,שפע טל,"הורביץ, שבתי בן עקיבא, 1566-1619",Shefa Tal,"Horowitz ,Shabsi Sheftil",הענא,שעב,,
18417,1611,נשמת אדם,"אהרן שמואל בן משה שלום, -1616",,,הענא,שעא,,
9182,1610,שאלות ותשובות והלכות שחיטה וחדושי דינין רבי יעקב ווייל,"ויל, יעקב בן יהודה",Shaalos veTeshuvos,Weil Yaakov,הענא,שע,?,
9184,1610,"שאלות ותשובות הרב יעקב סג""ל - מהרי""ל","מולן, יעקב בן משה, הלוי, -1427",Shaalos veTeshuvos,Segal Yaakov,הענא,שע,?,
9192,1610,שאלות ותשובות רבינו שלמה בן אדרת,"אדרת, שלמה בן אברהם אבן (רשב""א), 1235-1310",Shaalos veTeshuvos,ben Aderes Shlomo bar Avraham Rashba,הענא,שע,?,
37922,1628,"פירוש מהרי""ל","מולן, יעקב בן משה, הלוי, -1427",,,הנוי,שפח,,
12876,1830,דרוש אור החיים,"ליפשיץ, ישראל בן גדליה, 1782-1860",,,הנובר - דאנציג,תקצ,,
12875,1731,אבי עזר,"ליפשיץ, גדליה בן ישראל",,,הנובר - דאנציג,תצא,,
28402,1896,שלחן ערוך קטן,"גוטליב, מנחם ב""ר אליעזר",,,הנובר,תרנו,,
31237,1876,המסרה הגדולה,"פרענסדארף, זלמן",,,הנובר,תרלו,,
8240,1868,סדר ההגדה של פסח,"בלאך, שלמה בן אפרים, הלוי, 1780-1858",Seder haHadagah shel Pesach im Dinim HaSheichim lePesach veAm Targum L'Lashon Ashkenaz beOsiyos Ivrios,,הנובר,תרכח,,
32037,1865,מלחמות ה' - חלק ד,"זוטרא, אברהם, 1784-1869",,,הנובר,תרכה,,
29301,1864,אכלה ואכלה,"פרנסדורף, זלמן",,,הנובר,תרכד,,
32038,1863,מלחמות ה' - חלק ג,"זוטרא, אברהם, 1784-1869",,,הנובר,תרכג,,
26927,1860,מלאכת שמים,"במברגר, יצחק דב בן שמחה, 1807-1878",,,הנובר,תרכ,,
37263,1855,שבט יהודה,"וירגא, שלמה בן יהודה, 1460-1554",,,הנובר,תרטו,,
37264,1855,שבט יהודה,"וירגא, שלמה בן יהודה, 1460-1554",,,הנובר,תרטו,,
27319,1853,נחל קדומים - חלק א,"דוקס, יהודה ליב, 1810-1891",,,הנובר,תריג,,
27320,1853,נחל קדומים - חלק ב,"דוקס, יהודה ליב, 1810-1891",,,הנובר,תריג,,
26323,1851,מגד מישרים,"בלומנפלד, משה בן שמעון",,,הנובר,תריא,,
8177,1849,סדר ההגדה של פסח עם תרגום גרמני,"בלאך, שלמה בן אפרים, הלוי, 1780-1858",Seder haHadagah shel Pesach im Targum Germani,,הנובר,תרט,?,
8176,1848,סדר ההגדה של פסח,"בלאך, שלמה בן אפרים, הלוי, 1780-1858",Seder haHadagah shel Pesach,Bloch Shlomo bar Efraim,הנובר,תרח,?,
31643,1847,דרכי הנקוד והנגינות,"משה בן יום טוב, מלונדון",,,הנובר,תרז,,
35464,1847,קהלת שלמה,"לונדן, שלמה זלמן בן משה רפאל, 1661-1748",,,הנובר,תרז,,
