ob_id,name,province,s_province,pl_type,pl_name,pl_name_v,pal_name,diocese,kind,title,comment,source,pl_name_de,category
26 299,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,wieś,Wójcin,,gn,Gniezno,filia,NawNMP,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
26 300,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,wieś,Wyśmierzyce,,maz,Gniezno,par.,Katarzyna PM,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
26 301,Benedyktyni - Ordo Sancti Benedicti,Kongregacja polska Św. Krzyża,,wieś,Zambski,,maz,Płock,par.,PPańskie,,"ANV, vol. 111, k. 2-3v: Status monasteriorum Ordinis
S. Patris Benedicti in Regno Poloniae et Magno Ducatu Lithuaniae A.D.
1774 (z września); ANV, vol. 136: Designatio monasteriorum et cleri regularis
in dioecesi Vratislaviensi ditionis Regio-Borussicae – z września
1774 r. Opr.: Nowacki, II, s. 412 (Dalewo), s. 528 (Chojnata), s. 352, 413
(Gostyń Stary), s. 432 (Górka Duchowna), s. 353 (Jeziorka), s. 414 (Kiszewo),
s. 412, 756 (Lubin), 352 (Przybyszew); ZM, s. 189-190; Flaga,
Zakony, s. 48-49.",,m
26 302,Bożogrobcy - Congregatio Canonicorum Regularium Custodum S. Sepulchri Domini Hierosolymitani (Miechoviensis),Kongregacja miechowska,,miasto,Miechów,,kr,Kraków,kłs. (filia),Barbara PM,,"ANV, vol. 113, k. 2v-3v: Tabella status hodierni Congregationis
Canonicorum Regularium Dominici Sepulchri A.D. 1774 descripta;
ponadto tamże, k. 6-22: Acta capituli generalis Ordinis Canonicorum Regularium
Custodum Sanctissimi Sepulchri Christi Domini Hierosolymitani.
A.D. 1774 die 26 et sequentibus mensis Septembris in conventu Generali
Miechoviensi celebrati, gdzie na k. 19-22: Specificatio una cum ordinatione
personarum ordinis. Opr.: ZM, s. 201-203; Flaga, Zakony, s. 63-65.",,m
26 303,Bożogrobcy - Congregatio Canonicorum Regularium Custodum S. Sepulchri Domini Hierosolymitani (Miechoviensis),Kongregacja miechowska,,miasto,Miechów,,kr,Kraków,kap.,Św. Krzyż,,"ANV, vol. 113, k. 2v-3v: Tabella status hodierni Congregationis
Canonicorum Regularium Dominici Sepulchri A.D. 1774 descripta;
ponadto tamże, k. 6-22: Acta capituli generalis Ordinis Canonicorum Regularium
Custodum Sanctissimi Sepulchri Christi Domini Hierosolymitani.
A.D. 1774 die 26 et sequentibus mensis Septembris in conventu Generali
Miechoviensi celebrati, gdzie na k. 19-22: Specificatio una cum ordinatione
personarum ordinis. Opr.: ZM, s. 201-203; Flaga, Zakony, s. 63-65.",,m
26 304,Bożogrobcy - Congregatio Canonicorum Regularium Custodum S. Sepulchri Domini Hierosolymitani (Miechoviensis),mazowiecka,,wieś,Rębowo,,maz,Płock,filia obsługiwana,Jan Ch,par. Wyszogród,"ANV, vol. 113, k. 2v-3v: Tabella status hodierni Congregationis
Canonicorum Regularium Dominici Sepulchri A.D. 1774 descripta;
ponadto tamże, k. 6-22: Acta capituli generalis Ordinis Canonicorum Regularium
Custodum Sanctissimi Sepulchri Christi Domini Hierosolymitani.
A.D. 1774 die 26 et sequentibus mensis Septembris in conventu Generali
Miechoviensi celebrati, gdzie na k. 19-22: Specificatio una cum ordinatione
personarum ordinis. Opr.: ZM, s. 201-203; Flaga, Zakony, s. 63-65.",,m
26 305,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Bełdrzychów,,sier,Gniezno,par.,Idzi O,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 306,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Byszewo,,in,Włocławek,par.,Św. Trójca,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 307,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Chociszewo,,poz,Poznań,par.,Jan Ch,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 308,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Cierno-Żabieniec,,gn,Gniezno,par.,"Jakub W Ap, Marcin Bp",,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 309,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Ciosaniec,,poz,Poznań,filia,Michał A,par. Kaszczor,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 310,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Godziszewo,,pom,Włocławek,par.,Jan N,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 311,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Kaława,,poz,Poznań,par.,"Mikołaja Bp, Michała A",,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 312,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Kaszczor,,poz,Poznań,par.,Wojciech Bp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 313,Cystersi - Sacer Ordo Cisterciensis,polska,,miasto,Koronowo,,in,Włocławek,par.,Andrzej Ap,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 314,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Kowalewo,,kal,Gniezno,par.,Piotr i Paweł Aap,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 315,Cystersi - Sacer Ordo Cisterciensis,polska,,miasto,Lądek,,kal,Gniezno,par.,Mikołaj Bp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 316,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Łaznów,,łęcz,Włocławek,par.,"Wojciech, Stanisław BBp",,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 317,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Łęgowo,,gn,Poznań,par.,Katarzyna PM,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 318,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Łęgowo,,pom,Włocławek,par.,Mikołaj Bp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 319,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Mechowo,,pom,Włocławek,par.,Jakub W Ap,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 320,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Matarnia,,pom,Włocławek,par.,Walenty M,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 321,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Mogielnica,,raw,Poznań,par.,WnNMP,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 322,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Nowa Cerkiew,,pom,Włocławek,par.,WnNMP,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 323,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Nowe Kramsko,,poz,Poznań,par.,NarNMP,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 324,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Obra,,poz,Poznań,par.,Elżbiety Wd,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 325,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Oliwa,,pom,Włocławek,op,Św. Trójca,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 326,Cystersi - Sacer Ordo Cisterciensis,polska,,miasto,Pelplin,,pom,Włocławek,par.,Boże Ciało,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 327,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Pogódki,,pom,Włocławek,par.,Piotr i Paweł AAp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 328,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Przemęt,,poz,Poznań,par.,Andrzej Ap,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 329,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Przemęt,,poz,Poznań,fillia,Piotr i Paweł AAp,par. Przemęt,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 330,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Radlin,,kal,Poznań,par.,Walenty M,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 331,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Rokitno,,poz,Poznań,par.,Wszyscy Św.,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 332,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Rumia,,pom,Włocławek,par.,Św. Krzyż,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 333,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Siedlec,,poz,Poznań,par.,Michał A,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 334,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Stary Dwór,,poz,Poznań,par.,Wawrzyniec M,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
26 335,Cystersi - Sacer Ordo Cisterciensis,polska,,wieś,Tarnowo,,gn,Gniezno,par.,Mikołaj Bp,,"Directorium Divini Officii iuxta rubricas generales Breviarii
et Missalis Sacri Ordinis Cisterciensis Provinciae Polonae [...] ad
annum MDCCLXXIV editum. Gedani typis Jo. Em. Fr. Mülleri (in 16o).
Egzemplarz w ANV, vol. 116, k. 6-6v, 67 i n., k. 90-97, 102-109v. Ponadto
tamże, k. 2-4 rkps: Monasteria Congregationis Polono-Cisterciensis
ordine alphabetico descripta A.D. 1774. Opr.: ZM, s. 204-205; Flaga, Zakony,
s. 66-70; Nowacki, II, s. 475 (Kalawa).",,m
